year,month,day,pc1,pc2,amp,8_phases,4_phases
1982,8,5,-0.046,-0.531,0.533,2,2
1982,8,6,-0.074,-0.409,0.416,2,2
1982,8,7,-0.229,0.182,0.293,8,1
1982,8,8,-0.193,0.361,0.409,7,4
1982,8,9,-0.177,0.573,0.6,7,4
1982,8,10,-0.327,0.701,0.774,7,4
1982,8,11,-0.266,0.828,0.87,7,4
1982,8,12,-0.367,0.688,0.779,7,4
1982,8,13,-0.635,0.674,0.926,7,4
1982,8,14,-0.356,0.885,0.954,7,4
1982,8,15,-0.125,0.999,1.007,7,4
1982,8,16,0.151,0.97,0.982,6,4
1982,8,17,-0.116,1.073,1.079,7,4
1982,8,18,0.098,1.239,1.243,6,4
1982,8,19,0.052,1.565,1.566,6,4
1982,8,20,-0.127,1.709,1.714,7,4
1982,8,21,-0.211,1.43,1.446,7,4
1982,8,22,-0.851,1.07,1.367,7,4
1982,8,23,-1.373,0.325,1.411,8,1
1982,8,24,-1.178,-0.165,1.189,1,1
1982,8,25,-0.882,-0.412,0.974,1,1
1982,8,26,-0.392,-0.338,0.518,1,1
1982,8,27,0.013,-0.111,0.112,3,2
1982,8,28,-0.295,-0.445,0.534,2,2
1982,8,29,-0.627,-0.922,1.115,2,2
1982,8,30,-0.905,-1.298,1.582,2,2
1982,8,31,-0.912,-1.196,1.504,2,2
1982,9,1,-0.92,-1.129,1.456,2,2
1982,9,2,-1.07,-0.521,1.19,1,1
1982,9,3,-1.118,0.379,1.18,8,1
1982,9,4,-0.91,1.345,1.624,7,4
1982,9,5,-0.99,1.912,2.153,7,4
1982,9,6,-0.925,2.014,2.217,7,4
1982,9,7,-0.698,1.432,1.593,7,4
1982,9,8,-0.494,0.776,0.92,7,4
1982,9,9,-0.516,0.081,0.522,8,1
1982,9,10,-0.413,-0.684,0.799,2,2
1982,9,11,-0.283,-1.249,1.281,2,2
1982,9,12,0.064,-0.821,0.823,3,2
1982,9,13,0.079,-0.49,0.496,3,2
1982,9,14,-0.06,-0.42,0.424,2,2
1982,9,15,-0.01,-0.43,0.43,2,2
1982,9,16,0.442,-0.711,0.837,3,2
1982,9,17,0.524,-1.419,1.512,3,2
1982,9,18,0.755,-1.749,1.905,3,2
1982,9,19,0.87,-1.528,1.758,3,2
1982,9,20,0.585,-0.994,1.154,3,2
1982,9,21,0.02,-0.798,0.799,3,2
1982,9,22,-0.195,-0.904,0.924,2,2
1982,9,23,0.287,-0.753,0.806,3,2
1982,9,24,0.945,-0.319,0.997,4,3
1982,9,25,0.865,0.253,0.901,5,3
1982,9,26,0.855,0.502,0.991,5,3
1982,9,27,1.031,1.012,1.445,5,3
1982,9,28,1.086,0.457,1.178,5,3
1982,9,29,1.081,0.351,1.136,5,3
1982,9,30,1.084,0.534,1.208,5,3
1982,10,1,1.099,0.274,1.132,5,3
1982,10,2,1.245,-0.306,1.282,4,3
1982,10,3,0.571,-0.721,0.92,3,2
1982,10,4,0.164,-0.802,0.819,3,2
1982,10,5,-0.447,-1.041,1.133,2,2
1982,10,6,-0.953,-1.783,2.021,2,2
1982,10,7,-0.979,-2.296,2.496,2,2
1982,10,8,-0.575,-1.59,1.691,2,2
1982,10,9,-0.102,-1.087,1.091,2,2
1982,10,10,-0.076,-1.106,1.108,2,2
1982,10,11,0.152,-0.876,0.889,3,2
1982,10,12,0.202,-0.53,0.567,3,2
1982,10,13,0.297,-0.755,0.811,3,2
1982,10,14,0.224,-0.727,0.761,3,2
1982,10,15,-0.066,-0.718,0.721,2,2
1982,10,16,-0.017,-0.865,0.865,2,2
1982,10,17,-0.041,-1.293,1.294,2,2
1982,10,18,-0.217,-1.815,1.828,2,2
1982,10,19,-0.477,-2.03,2.085,2,2
1982,10,20,-0.146,-2.054,2.06,2,2
1982,10,21,-0.111,-1.909,1.912,2,2
1982,10,22,0.045,-1.939,1.939,3,2
1982,10,23,0.412,-1.879,1.924,3,2
1982,10,24,0.72,-1.784,1.924,3,2
1982,10,25,0.883,-1.219,1.505,3,2
1982,10,26,1.069,-1.126,1.553,3,2
1982,10,27,1.202,-1.091,1.624,4,3
1982,10,28,1.834,-1.337,2.27,4,3
1982,10,29,1.79,-1.27,2.195,4,3
1982,10,30,1.672,-1.191,2.052,4,3
1982,10,31,1.809,-1.192,2.166,4,3
1982,11,1,2.355,-0.675,2.45,4,3
1982,11,2,2.419,-0.657,2.506,4,3
1982,11,3,2.112,-0.588,2.192,4,3
1982,11,4,1.347,-0.273,1.375,4,3
1982,11,5,1.191,0.061,1.192,5,3
1982,11,6,0.881,0.131,0.89,5,3
1982,11,7,0.518,0.643,0.826,6,4
1982,11,8,0.07,0.798,0.801,6,4
1982,11,9,-0.2,0.721,0.748,7,4
1982,11,10,-0.196,0.555,0.589,7,4
1982,11,11,-0.323,0.714,0.784,7,4
1982,11,12,-0.547,0.589,0.804,7,4
1982,11,13,-0.704,0.064,0.707,8,1
1982,11,14,-0.735,-0.057,0.737,1,1
1982,11,15,-0.278,-0.116,0.301,1,1
1982,11,16,0.313,-0.033,0.315,4,3
1982,11,17,0.406,0.126,0.425,5,3
1982,11,18,0.298,-0.028,0.3,4,3
1982,11,19,0.376,0.037,0.378,5,3
1982,11,20,0.602,-0.022,0.602,4,3
1982,11,21,0.515,-0.45,0.684,4,3
1982,11,22,0.567,-0.527,0.774,4,3
1982,11,23,0.68,-0.012,0.68,4,3
1982,11,24,0.636,0.298,0.703,5,3
1982,11,25,0.967,0.18,0.984,5,3
1982,11,26,0.898,0.051,0.899,5,3
1982,11,27,0.287,-0.214,0.358,4,3
1982,11,28,-0.113,-0.26,0.283,2,2
1982,11,29,0.338,-0.547,0.643,3,2
1982,11,30,0.704,-0.016,0.704,4,3
1982,12,1,0.644,0.172,0.666,5,3
1982,12,2,0.35,0.429,0.554,6,4
1982,12,3,-0.056,0.127,0.139,7,4
1982,12,4,-0.469,-0.218,0.517,1,1
1982,12,5,-0.393,-0.32,0.507,1,1
1982,12,6,0.098,0.14,0.171,6,4
1982,12,7,0.522,0.462,0.698,5,3
1982,12,8,0.562,0.448,0.718,5,3
1982,12,9,0.235,0.138,0.273,5,3
1982,12,10,0.13,-0.21,0.247,3,2
1982,12,11,0.39,0.384,0.547,5,3
1982,12,12,0.649,0.278,0.706,5,3
1982,12,13,0.8,0.304,0.856,5,3
1982,12,14,0.594,0.086,0.6,5,3
1982,12,15,0.454,-0.161,0.481,4,3
1982,12,16,0.758,-0.486,0.9,4,3
1982,12,17,0.584,-0.296,0.654,4,3
1982,12,18,0.28,-0.133,0.31,4,3
1982,12,19,0.388,-0.056,0.392,4,3
1982,12,20,0.666,0.064,0.669,5,3
1982,12,21,0.475,-0.674,0.825,3,2
1982,12,22,0.539,-0.807,0.971,3,2
1982,12,23,1.512,0.373,1.557,5,3
1982,12,24,1.217,0.231,1.239,5,3
1982,12,25,0.876,0.056,0.878,5,3
1982,12,26,0.732,-0.462,0.866,4,3
1982,12,27,0.278,-0.026,0.279,4,3
1982,12,28,0.214,-0.28,0.353,3,2
1982,12,29,0.062,-0.894,0.897,3,2
1982,12,30,-0.157,-0.93,0.943,2,2
1982,12,31,-0.063,-0.822,0.824,2,2
1983,1,1,0.03,-0.826,0.827,3,2
1983,1,2,0.119,-0.618,0.629,3,2
1983,1,3,0.243,-0.733,0.773,3,2
1983,1,4,0.43,-0.142,0.453,4,3
1983,1,5,0.634,0.733,0.969,6,4
1983,1,6,0.473,0.402,0.621,5,3
1983,1,7,0.268,0.152,0.308,5,3
1983,1,8,0.417,0.559,0.697,6,4
1983,1,9,0.397,0.728,0.829,6,4
1983,1,10,0.526,0.662,0.845,6,4
1983,1,11,0.692,0.585,0.906,5,3
1983,1,12,0.499,0.582,0.767,6,4
1983,1,13,0.216,0.303,0.372,6,4
1983,1,14,0.252,0.141,0.289,5,3
1983,1,15,0.322,0.184,0.371,5,3
1983,1,16,0.369,0.131,0.391,5,3
1983,1,17,0.611,-0.024,0.612,4,3
1983,1,18,0.248,-0.165,0.297,4,3
1983,1,19,0.016,0.42,0.42,6,4
1983,1,20,-0.399,0.607,0.726,7,4
1983,1,21,-0.649,0.436,0.782,8,1
1983,1,22,-0.849,-0.012,0.85,1,1
1983,1,23,-0.872,-0.052,0.874,1,1
1983,1,24,-1.115,0.007,1.115,8,1
1983,1,25,-0.907,0.025,0.907,8,1
1983,1,26,-0.976,-0.093,0.98,1,1
1983,1,27,-1.059,-0.046,1.06,1,1
1983,1,28,-0.694,0.255,0.739,8,1
1983,1,29,-0.609,0.128,0.622,8,1
1983,1,30,-0.557,-0.244,0.608,1,1
1983,1,31,-0.431,-0.414,0.598,1,1
1983,2,1,-0.132,-0.087,0.158,1,1
1983,2,2,-0.308,0.08,0.319,8,1
1983,2,3,-0.439,-0.499,0.664,2,2
1983,2,4,-0.425,-0.544,0.69,2,2
1983,2,5,-0.375,-0.308,0.485,1,1
1983,2,6,-0.709,-0.297,0.768,1,1
1983,2,7,-0.753,-0.136,0.766,1,1
1983,2,8,-0.374,0.005,0.374,8,1
1983,2,9,-0.037,0.067,0.077,7,4
1983,2,10,0.061,-0.123,0.137,3,2
1983,2,11,-0.396,-0.599,0.718,2,2
1983,2,12,-0.261,-0.101,0.28,1,1
1983,2,13,-0.045,0.234,0.238,7,4
1983,2,14,0.105,-0.118,0.158,3,2
1983,2,15,-0.681,-0.509,0.85,1,1
1983,2,16,-1.502,-1.041,1.827,1,1
1983,2,17,-1.249,-1.41,1.884,2,2
1983,2,18,-0.598,-0.32,0.678,1,1
1983,2,19,-0.482,0.082,0.489,8,1
1983,2,20,-0.441,0.116,0.456,8,1
1983,2,21,-0.28,-0.06,0.286,1,1
1983,2,22,-0.009,0.063,0.064,7,4
1983,2,23,-0.096,0.134,0.165,7,4
1983,2,24,-0.472,-0.115,0.486,1,1
1983,2,25,-0.568,-0.118,0.58,1,1
1983,2,26,-0.316,0.201,0.374,8,1
1983,2,27,-0.181,0.473,0.506,7,4
1983,2,28,-0.282,0.555,0.622,7,4
1983,3,1,-0.159,0.796,0.812,7,4
1983,3,2,-0.035,0.935,0.936,7,4
1983,3,3,0.101,0.5,0.51,6,4
1983,3,4,-0.313,-0.289,0.426,1,1
1983,3,5,-0.667,-0.731,0.989,2,2
1983,3,6,-0.514,-0.46,0.69,1,1
1983,3,7,-0.129,-0.318,0.343,2,2
1983,3,8,-0.168,-0.667,0.688,2,2
1983,3,9,-0.247,-0.309,0.396,2,2
1983,3,10,-0.146,-0.58,0.598,2,2
1983,3,11,-0.156,-0.934,0.947,2,2
1983,3,12,-0.363,-1.317,1.366,2,2
1983,3,13,-0.296,-0.628,0.694,2,2
1983,3,14,-0.146,0.239,0.28,7,4
1983,3,15,-0.259,0.204,0.33,8,1
1983,3,16,-0.184,-0.021,0.185,1,1
1983,3,17,0.112,0.312,0.331,6,4
1983,3,18,0.297,0.479,0.564,6,4
1983,3,19,0.344,0.048,0.347,5,3
1983,3,20,-0.038,-0.198,0.202,2,2
1983,3,21,-0.343,0.011,0.343,8,1
1983,3,22,-0.717,-0.217,0.749,1,1
1983,3,23,-0.52,-0.401,0.657,1,1
1983,3,24,-0.426,-0.27,0.504,1,1
1983,3,25,-0.522,-0.402,0.658,1,1
1983,3,26,-0.373,-0.323,0.493,1,1
1983,3,27,-0.582,-0.17,0.606,1,1
1983,3,28,-0.531,-0.027,0.531,1,1
1983,3,29,-0.458,-0.236,0.515,1,1
1983,3,30,-0.585,-0.8,0.991,2,2
1983,3,31,-0.513,-1.415,1.505,2,2
1983,4,1,-0.327,-0.954,1.008,2,2
1983,4,2,-0.215,0.039,0.218,8,1
1983,4,3,-0.239,0.455,0.514,7,4
1983,4,4,-0.278,0.117,0.302,8,1
1983,4,5,-0.484,-0.318,0.579,1,1
1983,4,6,-0.697,-0.796,1.058,2,2
1983,4,7,-0.485,-0.573,0.751,2,2
1983,4,8,-0.385,-0.578,0.694,2,2
1983,4,9,-0.453,-1.167,1.252,2,2
1983,4,10,-0.246,-0.69,0.732,2,2
1983,4,11,-0.4,-0.194,0.445,1,1
1983,4,12,-0.379,-0.331,0.503,1,1
1983,4,13,-0.25,-0.288,0.381,2,2
1983,4,14,0.129,0.023,0.131,5,3
1983,4,15,0.599,1.17,1.315,6,4
1983,4,16,0.929,1.572,1.826,6,4
1983,4,17,1.544,1.061,1.874,5,3
1983,4,18,1.663,0.687,1.799,5,3
1983,4,19,1.234,0.677,1.407,5,3
1983,4,20,1.095,0.575,1.236,5,3
1983,4,21,0.877,0.165,0.892,5,3
1983,4,22,0.904,0.794,1.203,5,3
1983,4,23,1.153,1.217,1.677,6,4
1983,4,24,1.37,1.105,1.76,5,3
1983,4,25,1.359,0.545,1.464,5,3
1983,4,26,1.324,0.696,1.496,5,3
1983,4,27,1.285,1.04,1.653,5,3
1983,4,28,1.266,0.877,1.54,5,3
1983,4,29,0.921,1.054,1.4,6,4
1983,4,30,0.384,1.276,1.333,6,4
1983,5,1,0.538,1.211,1.325,6,4
1983,5,2,0.702,1.157,1.353,6,4
1983,5,3,0.685,0.273,0.737,5,3
1983,5,4,0.91,-0.194,0.93,4,3
1983,5,5,0.689,-0.104,0.697,4,3
1983,5,6,0.773,0.126,0.783,5,3
1983,5,7,0.85,0.569,1.023,5,3
1983,5,8,0.597,0.694,0.915,6,4
1983,5,9,0.542,0.163,0.566,5,3
1983,5,10,0.226,-0.317,0.389,3,2
1983,5,11,0.113,-0.937,0.944,3,2
1983,5,12,0.292,-0.78,0.833,3,2
1983,5,13,0.323,-0.556,0.643,3,2
1983,5,14,0.551,0.195,0.584,5,3
1983,5,15,0.655,0.44,0.789,5,3
1983,5,16,0.78,0.586,0.975,5,3
1983,5,17,0.751,0.633,0.982,5,3
1983,5,18,0.366,0.12,0.385,5,3
1983,5,19,0.274,-0.425,0.506,3,2
1983,5,20,0.057,-0.288,0.293,3,2
1983,5,21,0.149,-0.101,0.18,4,3
1983,5,22,0.323,0.178,0.369,5,3
1983,5,23,0.117,0.194,0.226,6,4
1983,5,24,-0.328,0.207,0.388,8,1
1983,5,25,-0.391,-0.325,0.509,1,1
1983,5,26,-0.198,-0.062,0.207,1,1
1983,5,27,0.19,0.254,0.317,6,4
1983,5,28,0.131,0.155,0.203,6,4
1983,5,29,0.325,-0.038,0.327,4,3
1983,5,30,0.355,-0.105,0.37,4,3
1983,5,31,0.413,-0.355,0.545,4,3
1983,6,1,0.058,-0.779,0.781,3,2
1983,6,2,-0.354,-1.02,1.08,2,2
1983,6,3,-0.829,-1.434,1.657,2,2
1983,6,4,-1.369,-1.429,1.979,2,2
1983,6,5,-1.387,-0.579,1.503,1,1
1983,6,6,-0.922,0.279,0.963,8,1
1983,6,7,-0.15,0.807,0.821,7,4
1983,6,8,0.294,0.57,0.641,6,4
1983,6,9,0.725,-0.062,0.728,4,3
1983,6,10,0.655,-0.566,0.865,4,3
1983,6,11,1.076,-0.662,1.263,4,3
1983,6,12,1.864,-0.442,1.916,4,3
1983,6,13,2.314,-0.137,2.319,4,3
1983,6,14,2.146,0.31,2.168,5,3
1983,6,15,1.888,0.637,1.993,5,3
1983,6,16,1.389,0.77,1.588,5,3
1983,6,17,1.004,0.953,1.385,5,3
1983,6,18,0.576,0.913,1.08,6,4
1983,6,19,0.496,1.262,1.356,6,4
1983,6,20,0.126,1.682,1.687,6,4
1983,6,21,0.156,2.044,2.05,6,4
1983,6,22,-0.127,2.314,2.317,7,4
1983,6,23,-0.18,2.113,2.12,7,4
1983,6,24,-0.208,1.51,1.524,7,4
1983,6,25,-0.348,1.255,1.303,7,4
1983,6,26,-0.649,0.917,1.124,7,4
1983,6,27,-0.855,0.57,1.027,8,1
1983,6,28,-0.364,0.541,0.652,7,4
1983,6,29,0.085,0.26,0.273,6,4
1983,6,30,0.175,0.112,0.208,5,3
1983,7,1,-0.073,0.155,0.171,7,4
1983,7,2,-0.215,0.019,0.216,8,1
1983,7,3,0.01,0.434,0.434,6,4
1983,7,4,0.163,0.328,0.366,6,4
1983,7,5,0.068,0.162,0.175,6,4
1983,7,6,-0.077,0.116,0.139,7,4
1983,7,7,0.197,0.518,0.554,6,4
1983,7,8,0.656,0.853,1.076,6,4
1983,7,9,1.019,1.033,1.451,6,4
1983,7,10,0.609,1.143,1.295,6,4
1983,7,11,0.389,0.738,0.835,6,4
1983,7,12,0.466,0.601,0.761,6,4
1983,7,13,0.47,0.811,0.937,6,4
1983,7,14,0.592,1.078,1.23,6,4
1983,7,15,0.722,1.376,1.554,6,4
1983,7,16,0.703,1.982,2.103,6,4
1983,7,17,1.171,1.883,2.218,6,4
1983,7,18,1.227,1.619,2.032,6,4
1983,7,19,1.234,1.769,2.157,6,4
1983,7,20,1.292,2.002,2.382,6,4
1983,7,21,1.148,1.839,2.168,6,4
1983,7,22,0.979,1.704,1.965,6,4
1983,7,23,0.607,1.473,1.594,6,4
1983,7,24,0.754,0.884,1.161,6,4
1983,7,25,0.801,0.663,1.04,5,3
1983,7,26,1.026,0.399,1.1,5,3
1983,7,27,1.068,0.162,1.08,5,3
1983,7,28,1.085,0.152,1.095,5,3
1983,7,29,0.941,0.363,1.008,5,3
1983,7,30,0.895,0.568,1.06,5,3
1983,7,31,1.013,0.815,1.3,5,3
1983,8,1,0.726,0.767,1.056,6,4
1983,8,2,0.836,0.496,0.972,5,3
1983,8,3,0.439,0.78,0.895,6,4
1983,8,4,-0.101,0.662,0.67,7,4
1983,8,5,-0.017,0.869,0.869,7,4
1983,8,6,0.083,1.248,1.25,6,4
1983,8,7,0.054,1.184,1.185,6,4
1983,8,8,-0.831,0.55,0.996,8,1
1983,8,9,-1.297,-0.173,1.308,1,1
1983,8,10,-1.566,-0.5,1.644,1,1
1983,8,11,-1.93,-0.854,2.111,1,1
1983,8,12,-1.902,-1.428,2.378,1,1
1983,8,13,-1.682,-1.874,2.518,2,2
1983,8,14,-1.752,-1.298,2.18,1,1
1983,8,15,-1.084,-0.693,1.287,1,1
1983,8,16,-0.739,0.22,0.771,8,1
1983,8,17,-0.251,1.114,1.142,7,4
1983,8,18,-0.029,1.118,1.118,7,4
1983,8,19,0.302,0.273,0.407,5,3
1983,8,20,0.342,-0.818,0.886,3,2
1983,8,21,0.556,-1.459,1.561,3,2
1983,8,22,0.561,-1.348,1.46,3,2
1983,8,23,-0.168,-0.862,0.879,2,2
1983,8,24,-0.478,-0.688,0.838,2,2
1983,8,25,-0.443,-0.187,0.481,1,1
1983,8,26,-0.193,0.039,0.197,8,1
1983,8,27,-0.085,0.572,0.578,7,4
1983,8,28,-0.107,0.763,0.771,7,4
1983,8,29,0.118,1.053,1.059,6,4
1983,8,30,0.796,0.739,1.086,5,3
1983,8,31,1.125,0.485,1.225,5,3
1983,9,1,1.28,0.292,1.313,5,3
1983,9,2,1.469,0.253,1.49,5,3
1983,9,3,1.213,0.0,1.213,5,3
1983,9,4,0.911,-0.225,0.938,4,3
1983,9,5,0.33,0.356,0.485,6,4
1983,9,6,0.387,0.309,0.495,5,3
1983,9,7,0.547,0.201,0.583,5,3
1983,9,8,0.392,0.02,0.393,5,3
1983,9,9,0.767,-0.035,0.767,4,3
1983,9,10,1.087,0.15,1.097,5,3
1983,9,11,1.01,0.542,1.146,5,3
1983,9,12,1.021,0.887,1.353,5,3
1983,9,13,0.883,0.918,1.274,6,4
1983,9,14,0.606,0.988,1.159,6,4
1983,9,15,0.318,0.781,0.843,6,4
1983,9,16,0.067,0.596,0.6,6,4
1983,9,17,-0.034,0.409,0.41,7,4
1983,9,18,-0.176,0.702,0.723,7,4
1983,9,19,-0.11,1.082,1.087,7,4
1983,9,20,-0.069,1.51,1.512,7,4
1983,9,21,-0.17,1.474,1.484,7,4
1983,9,22,-0.289,1.248,1.281,7,4
1983,9,23,-0.338,1.081,1.133,7,4
1983,9,24,-0.667,1.169,1.346,7,4
1983,9,25,-1.065,0.882,1.383,8,1
1983,9,26,-1.267,1.079,1.664,8,1
1983,9,27,-0.779,1.654,1.828,7,4
1983,9,28,-0.468,1.769,1.83,7,4
1983,9,29,-0.527,1.837,1.911,7,4
1983,9,30,-0.89,1.758,1.971,7,4
1983,10,1,-0.999,1.925,2.169,7,4
1983,10,2,-1.109,2.317,2.568,7,4
1983,10,3,-0.904,1.667,1.896,7,4
1983,10,4,-0.255,1.158,1.186,7,4
1983,10,5,-0.143,1.177,1.185,7,4
1983,10,6,-0.487,0.923,1.044,7,4
1983,10,7,-0.654,0.783,1.02,7,4
1983,10,8,-1.201,0.814,1.451,8,1
1983,10,9,-1.15,0.67,1.331,8,1
1983,10,10,-1.189,0.687,1.373,8,1
1983,10,11,-1.233,0.689,1.412,8,1
1983,10,12,-1.269,0.452,1.347,8,1
1983,10,13,-0.712,0.384,0.809,8,1
1983,10,14,-0.072,-0.068,0.099,1,1
1983,10,15,0.246,-0.244,0.347,4,3
1983,10,16,0.404,0.073,0.41,5,3
1983,10,17,0.658,0.161,0.678,5,3
1983,10,18,0.718,-0.339,0.794,4,3
1983,10,19,0.64,-0.43,0.771,4,3
1983,10,20,0.359,-0.176,0.399,4,3
1983,10,21,0.098,-0.553,0.561,3,2
1983,10,22,0.016,-0.844,0.844,3,2
1983,10,23,-0.431,-0.742,0.858,2,2
1983,10,24,-0.811,-0.634,1.03,1,1
1983,10,25,-0.5,-0.112,0.513,1,1
1983,10,26,-0.336,0.026,0.337,8,1
1983,10,27,-0.189,0.346,0.394,7,4
1983,10,28,-0.166,0.273,0.319,7,4
1983,10,29,-0.104,0.16,0.191,7,4
1983,10,30,0.019,0.079,0.081,6,4
1983,10,31,-0.418,-0.109,0.432,1,1
1983,11,1,-0.854,-0.705,1.108,1,1
1983,11,2,-1.326,-0.691,1.496,1,1
1983,11,3,-1.408,-0.606,1.532,1,1
1983,11,4,-1.207,-0.925,1.52,1,1
1983,11,5,-1.137,-1.092,1.577,1,1
1983,11,6,-1.013,-1.373,1.707,2,2
1983,11,7,-0.421,-1.029,1.112,2,2
1983,11,8,-0.181,-0.907,0.925,2,2
1983,11,9,-0.621,-1.428,1.557,2,2
1983,11,10,-0.653,-1.267,1.425,2,2
1983,11,11,-0.173,-0.625,0.649,2,2
1983,11,12,0.061,0.035,0.07,5,3
1983,11,13,-0.087,0.082,0.119,8,1
1983,11,14,-0.468,0.173,0.499,8,1
1983,11,15,-0.68,-0.002,0.68,1,1
1983,11,16,-1.135,0.737,1.354,8,1
1983,11,17,-1.278,1.315,1.833,7,4
1983,11,18,-1.09,1.808,2.111,7,4
1983,11,19,-1.447,1.562,2.129,7,4
1983,11,20,-1.694,1.274,2.12,8,1
1983,11,21,-2.122,0.809,2.271,8,1
1983,11,22,-2.211,0.169,2.217,8,1
1983,11,23,-2.253,-0.061,2.253,1,1
1983,11,24,-1.892,0.388,1.931,8,1
1983,11,25,-1.399,0.909,1.669,8,1
1983,11,26,-0.782,0.728,1.068,8,1
1983,11,27,-0.618,0.391,0.732,8,1
1983,11,28,-0.888,0.005,0.888,8,1
1983,11,29,-0.993,-0.218,1.017,1,1
1983,11,30,-0.572,0.264,0.63,8,1
1983,12,1,-0.53,0.167,0.556,8,1
1983,12,2,-0.441,0.024,0.441,8,1
1983,12,3,-0.522,-0.486,0.713,1,1
1983,12,4,-0.447,-0.566,0.721,2,2
1983,12,5,-0.238,-0.547,0.597,2,2
1983,12,6,-0.037,-0.085,0.092,2,2
1983,12,7,-0.308,-0.174,0.354,1,1
1983,12,8,-0.218,-0.211,0.304,1,1
1983,12,9,-0.179,-0.349,0.392,2,2
1983,12,10,0.033,0.144,0.148,6,4
1983,12,11,0.026,0.335,0.336,6,4
1983,12,12,0.085,0.179,0.198,6,4
1983,12,13,0.26,0.211,0.335,5,3
1983,12,14,0.274,0.17,0.323,5,3
1983,12,15,0.157,-0.473,0.498,3,2
1983,12,16,-0.047,-0.454,0.457,2,2
1983,12,17,-0.23,-0.976,1.003,2,2
1983,12,18,-0.007,-1.832,1.832,2,2
1983,12,19,0.536,-1.733,1.814,3,2
1983,12,20,0.6,-1.499,1.615,3,2
1983,12,21,0.446,-1.728,1.784,3,2
1983,12,22,0.578,-1.384,1.5,3,2
1983,12,23,0.703,-1.38,1.549,3,2
1983,12,24,0.514,-1.233,1.335,3,2
1983,12,25,0.255,-1.168,1.195,3,2
1983,12,26,-0.061,-0.971,0.973,2,2
1983,12,27,-0.233,-0.541,0.589,2,2
1983,12,28,-0.462,-0.175,0.494,1,1
1983,12,29,-0.958,-0.556,1.107,1,1
1983,12,30,-1.057,-1.104,1.528,2,2
1983,12,31,-0.518,-0.901,1.039,2,2
1984,1,1,-0.247,-1.148,1.175,2,2
1984,1,2,-0.253,-0.627,0.677,2,2
1984,1,3,-0.277,-0.788,0.836,2,2
1984,1,4,0.045,-1.146,1.146,3,2
1984,1,5,0.079,-1.556,1.558,3,2
1984,1,6,0.146,-1.147,1.156,3,2
1984,1,7,-0.016,-1.018,1.018,2,2
1984,1,8,0.288,-1.371,1.401,3,2
1984,1,9,0.697,-1.453,1.612,3,2
1984,1,10,0.752,-0.938,1.203,3,2
1984,1,11,0.673,-0.68,0.957,3,2
1984,1,12,0.429,-0.857,0.959,3,2
1984,1,13,0.042,-0.991,0.992,3,2
1984,1,14,0.164,-0.248,0.297,3,2
1984,1,15,0.236,0.327,0.403,6,4
1984,1,16,0.173,-0.061,0.183,4,3
1984,1,17,0.541,-0.324,0.631,4,3
1984,1,18,0.096,-0.528,0.536,3,2
1984,1,19,-0.293,-0.768,0.822,2,2
1984,1,20,-0.349,-0.799,0.872,2,2
1984,1,21,-0.32,-0.786,0.849,2,2
1984,1,22,-0.094,-0.769,0.775,2,2
1984,1,23,-0.031,-0.777,0.778,2,2
1984,1,24,0.002,-0.706,0.706,3,2
1984,1,25,0.151,-0.283,0.321,3,2
1984,1,26,0.438,-0.247,0.503,4,3
1984,1,27,0.713,-0.28,0.766,4,3
1984,1,28,0.874,0.087,0.878,5,3
1984,1,29,0.872,-0.199,0.895,4,3
1984,1,30,1.045,-0.236,1.071,4,3
1984,1,31,1.312,-0.088,1.315,4,3
1984,2,1,1.522,0.235,1.54,5,3
1984,2,2,1.33,-0.033,1.331,4,3
1984,2,3,1.379,-0.724,1.557,4,3
1984,2,4,1.352,-0.536,1.455,4,3
1984,2,5,1.228,-0.581,1.359,4,3
1984,2,6,1.283,-0.416,1.349,4,3
1984,2,7,0.919,-0.621,1.109,4,3
1984,2,8,0.78,-0.637,1.007,4,3
1984,2,9,0.932,-0.31,0.982,4,3
1984,2,10,0.629,0.023,0.629,5,3
1984,2,11,0.819,0.325,0.881,5,3
1984,2,12,0.979,0.242,1.008,5,3
1984,2,13,0.701,0.019,0.701,5,3
1984,2,14,0.581,-0.092,0.589,4,3
1984,2,15,0.465,-0.032,0.466,4,3
1984,2,16,0.698,0.427,0.818,5,3
1984,2,17,0.489,0.627,0.795,6,4
1984,2,18,0.353,-0.069,0.36,4,3
1984,2,19,0.428,-0.054,0.431,4,3
1984,2,20,0.328,-0.287,0.436,4,3
1984,2,21,0.347,-0.196,0.398,4,3
1984,2,22,0.42,-0.37,0.56,4,3
1984,2,23,0.368,-0.463,0.592,3,2
1984,2,24,0.032,-1.378,1.378,3,2
1984,2,25,0.25,-1.477,1.497,3,2
1984,2,26,0.665,-0.696,0.963,3,2
1984,2,27,0.768,-0.639,0.999,4,3
1984,2,28,0.811,-0.476,0.94,4,3
1984,2,29,1.025,-0.357,1.085,4,3
1984,3,1,1.234,-0.257,1.26,4,3
1984,3,2,1.125,0.072,1.128,5,3
1984,3,3,0.803,0.487,0.939,5,3
1984,3,4,0.428,0.367,0.564,5,3
1984,3,5,0.276,0.404,0.49,6,4
1984,3,6,-0.012,0.55,0.55,7,4
1984,3,7,-0.477,0.342,0.587,8,1
1984,3,8,-0.717,0.11,0.725,8,1
